"V1","station","year","species","stage","phenology","DOY","lat","lon","dataset","tmax","tmax_dynamic","med_month"
5703,"fitter",1960,"Heracleum sphondylium","ffd",1960-05-22,143,51.80676,1.206607,"nectar",16.5,TRUE,5
5704,"fitter",1961,"Heracleum sphondylium","ffd",1961-04-13,103,51.80676,1.206607,"nectar",14.7,TRUE,5
5705,"fitter",1963,"Heracleum sphondylium","ffd",1963-05-29,149,51.80676,1.206607,"nectar",14,TRUE,5
5706,"fitter",1964,"Heracleum sphondylium","ffd",1964-05-22,143,51.80676,1.206607,"nectar",17.4,TRUE,5
5707,"fitter",1965,"Heracleum sphondylium","ffd",1965-06-01,152,51.80676,1.206607,"nectar",14.8,TRUE,5
5708,"fitter",1966,"Heracleum sphondylium","ffd",1966-05-20,140,51.80676,1.206607,"nectar",15.4,TRUE,5
5709,"fitter",1967,"Heracleum sphondylium","ffd",1967-06-01,152,51.80676,1.206607,"nectar",14.4,TRUE,5
5710,"fitter",1968,"Heracleum sphondylium","ffd",1968-05-05,126,51.80676,1.206607,"nectar",13.5,TRUE,5
5711,"fitter",1969,"Heracleum sphondylium","ffd",1969-04-12,102,51.80676,1.206607,"nectar",15.2,TRUE,5
5712,"fitter",1970,"Heracleum sphondylium","ffd",1970-06-02,153,51.80676,1.206607,"nectar",16.7,TRUE,5
5713,"fitter",1971,"Heracleum sphondylium","ffd",1971-05-26,146,51.80676,1.206607,"nectar",16.1,TRUE,5
5714,"fitter",1972,"Heracleum sphondylium","ffd",1972-05-04,125,51.80676,1.206607,"nectar",14.2,TRUE,5
5715,"fitter",1973,"Heracleum sphondylium","ffd",1973-05-16,136,51.80676,1.206607,"nectar",14.9,TRUE,5
5716,"fitter",1974,"Heracleum sphondylium","ffd",1974-04-12,102,51.80676,1.206607,"nectar",15,TRUE,5
5717,"fitter",1975,"Heracleum sphondylium","ffd",1975-05-16,136,51.80676,1.206607,"nectar",13,TRUE,5
5718,"fitter",1976,"Heracleum sphondylium","ffd",1976-05-20,141,51.80676,1.206607,"nectar",16.7,TRUE,5
5719,"fitter",1977,"Heracleum sphondylium","ffd",1977-04-04,94,51.80676,1.206607,"nectar",14,TRUE,5
5720,"fitter",1978,"Heracleum sphondylium","ffd",1978-06-07,158,51.80676,1.206607,"nectar",14.7,TRUE,5
5721,"fitter",1979,"Heracleum sphondylium","ffd",1979-06-08,159,51.80676,1.206607,"nectar",14.2,TRUE,5
5722,"fitter",1980,"Heracleum sphondylium","ffd",1980-05-25,146,51.80676,1.206607,"nectar",14.7,TRUE,5
5723,"fitter",1981,"Heracleum sphondylium","ffd",1981-05-15,135,51.80676,1.206607,"nectar",15.1,TRUE,5
5724,"fitter",1982,"Heracleum sphondylium","ffd",1982-05-10,130,51.80676,1.206607,"nectar",16.1,TRUE,5
5725,"fitter",1983,"Heracleum sphondylium","ffd",1983-03-31,90,51.80676,1.206607,"nectar",13.3,TRUE,5
5726,"fitter",1984,"Heracleum sphondylium","ffd",1984-06-10,162,51.80676,1.206607,"nectar",12.7,TRUE,5
5727,"fitter",1985,"Heracleum sphondylium","ffd",1985-05-25,145,51.80676,1.206607,"nectar",14.7,TRUE,5
5728,"fitter",1986,"Heracleum sphondylium","ffd",1986-06-07,158,51.80676,1.206607,"nectar",15.4,TRUE,5
5729,"fitter",1987,"Heracleum sphondylium","ffd",1987-05-25,145,51.80676,1.206607,"nectar",13.6,TRUE,5
5730,"fitter",1989,"Heracleum sphondylium","ffd",1989-03-12,71,51.80676,1.206607,"nectar",18.3,TRUE,5
5731,"fitter",1992,"Heracleum sphondylium","ffd",1992-04-29,120,51.80676,1.206607,"nectar",18.7,TRUE,5
5732,"fitter",1993,"Heracleum sphondylium","ffd",1993-04-28,118,51.80676,1.206607,"nectar",16.1,TRUE,5
5733,"fitter",1995,"Heracleum sphondylium","ffd",1995-05-12,132,51.80676,1.206607,"nectar",16.7,TRUE,5
5734,"fitter",2000,"Heracleum sphondylium","ffd",2000-05-05,126,51.80676,1.206607,"nectar",16.6,TRUE,5
5735,"fitter",1955,"Hesperis matronalis","ffd",1955-04-22,112,51.80676,1.206607,"nectar",NA,NA,5
5736,"fitter",1956,"Hesperis matronalis","ffd",1956-06-01,153,51.80676,1.206607,"nectar",NA,NA,5
5737,"fitter",1957,"Hesperis matronalis","ffd",1957-05-24,144,51.80676,1.206607,"nectar",NA,NA,5
5738,"fitter",1958,"Hesperis matronalis","ffd",1958-05-24,144,51.80676,1.206607,"nectar",15.2,TRUE,5
5739,"fitter",1959,"Hesperis matronalis","ffd",1959-05-16,136,51.80676,1.206607,"nectar",16.9,TRUE,5
5740,"fitter",1960,"Hesperis matronalis","ffd",1960-05-24,145,51.80676,1.206607,"nectar",16.5,TRUE,5
5741,"fitter",1961,"Hesperis matronalis","ffd",1961-05-09,129,51.80676,1.206607,"nectar",14.7,TRUE,5
5742,"fitter",1963,"Hesperis matronalis","ffd",1963-06-01,152,51.80676,1.206607,"nectar",14,TRUE,5
5743,"fitter",1964,"Hesperis matronalis","ffd",1964-05-25,146,51.80676,1.206607,"nectar",17.4,TRUE,5
5744,"fitter",1965,"Hesperis matronalis","ffd",1965-05-26,146,51.80676,1.206607,"nectar",14.8,TRUE,5
5745,"fitter",1966,"Hesperis matronalis","ffd",1966-06-05,156,51.80676,1.206607,"nectar",15.4,TRUE,5
5746,"fitter",1967,"Hesperis matronalis","ffd",1967-05-26,146,51.80676,1.206607,"nectar",14.4,TRUE,5
5747,"fitter",1968,"Hesperis matronalis","ffd",1968-06-06,158,51.80676,1.206607,"nectar",13.5,TRUE,5
5748,"fitter",1970,"Hesperis matronalis","ffd",1970-05-29,149,51.80676,1.206607,"nectar",16.7,TRUE,5
5749,"fitter",1971,"Hesperis matronalis","ffd",1971-05-14,134,51.80676,1.206607,"nectar",16.1,TRUE,5
5750,"fitter",1972,"Hesperis matronalis","ffd",1972-05-14,135,51.80676,1.206607,"nectar",14.2,TRUE,5
5751,"fitter",1973,"Hesperis matronalis","ffd",1973-06-03,154,51.80676,1.206607,"nectar",14.9,TRUE,5
5752,"fitter",1974,"Hesperis matronalis","ffd",1974-05-31,151,51.80676,1.206607,"nectar",15,TRUE,5
5753,"fitter",1975,"Hesperis matronalis","ffd",1975-06-07,158,51.80676,1.206607,"nectar",13,TRUE,5
5754,"fitter",1976,"Hesperis matronalis","ffd",1976-05-08,129,51.80676,1.206607,"nectar",16.7,TRUE,5
5755,"fitter",1977,"Hesperis matronalis","ffd",1977-05-30,150,51.80676,1.206607,"nectar",14,TRUE,5
5756,"fitter",1978,"Hesperis matronalis","ffd",1978-05-08,128,51.80676,1.206607,"nectar",14.7,TRUE,5
5757,"fitter",1979,"Hesperis matronalis","ffd",1979-06-05,156,51.80676,1.206607,"nectar",14.2,TRUE,5
5758,"fitter",1980,"Hesperis matronalis","ffd",1980-05-23,144,51.80676,1.206607,"nectar",14.7,TRUE,5
5759,"fitter",1981,"Hesperis matronalis","ffd",1981-05-21,141,51.80676,1.206607,"nectar",15.1,TRUE,5
5760,"fitter",1982,"Hesperis matronalis","ffd",1982-05-25,145,51.80676,1.206607,"nectar",16.1,TRUE,5
5761,"fitter",1983,"Hesperis matronalis","ffd",1983-06-04,155,51.80676,1.206607,"nectar",13.3,TRUE,5
5762,"fitter",1984,"Hesperis matronalis","ffd",1984-05-28,149,51.80676,1.206607,"nectar",12.7,TRUE,5
5763,"fitter",1986,"Hesperis matronalis","ffd",1986-06-15,166,51.80676,1.206607,"nectar",15.4,TRUE,5
5764,"fitter",1987,"Hesperis matronalis","ffd",1987-05-18,138,51.80676,1.206607,"nectar",13.6,TRUE,5
5765,"fitter",1988,"Hesperis matronalis","ffd",1988-05-24,145,51.80676,1.206607,"nectar",16,TRUE,5
5766,"fitter",1989,"Hesperis matronalis","ffd",1989-05-19,139,51.80676,1.206607,"nectar",18.3,TRUE,5
5767,"fitter",1990,"Hesperis matronalis","ffd",1990-05-11,131,51.80676,1.206607,"nectar",17.9,TRUE,5
5768,"fitter",1992,"Hesperis matronalis","ffd",1992-06-02,154,51.80676,1.206607,"nectar",18.7,TRUE,5
5769,"fitter",1994,"Hesperis matronalis","ffd",1994-06-04,155,51.80676,1.206607,"nectar",14.2,TRUE,5
5770,"fitter",1996,"Hesperis matronalis","ffd",1996-06-13,165,51.80676,1.206607,"nectar",13,TRUE,5
5771,"fitter",1997,"Hesperis matronalis","ffd",1997-05-21,141,51.80676,1.206607,"nectar",16.2,TRUE,5
5772,"fitter",1999,"Hesperis matronalis","ffd",1999-05-19,139,51.80676,1.206607,"nectar",17.1,TRUE,5
5773,"fitter",2000,"Hesperis matronalis","ffd",2000-05-15,136,51.80676,1.206607,"nectar",16.6,TRUE,5
5774,"fitter",1955,"Hieracium sabaudum","ffd",1955-08-01,213,51.80676,1.206607,"nectar",NA,NA,8
5775,"fitter",1956,"Hieracium sabaudum","ffd",1956-07-30,212,51.80676,1.206607,"nectar",NA,NA,8
5776,"fitter",1957,"Hieracium sabaudum","ffd",1957-07-27,208,51.80676,1.206607,"nectar",NA,NA,8
5777,"fitter",1958,"Hieracium sabaudum","ffd",1958-08-07,219,51.80676,1.206607,"nectar",20.5,TRUE,8
5778,"fitter",1959,"Hieracium sabaudum","ffd",1959-07-28,209,51.80676,1.206607,"nectar",22.8,TRUE,8
5779,"fitter",1960,"Hieracium sabaudum","ffd",1960-08-01,214,51.80676,1.206607,"nectar",19.9,TRUE,8
5780,"fitter",1961,"Hieracium sabaudum","ffd",1961-08-02,214,51.80676,1.206607,"nectar",20.4,TRUE,8
5781,"fitter",1962,"Hieracium sabaudum","ffd",1962-08-11,223,51.80676,1.206607,"nectar",19.1,TRUE,8
5782,"fitter",1963,"Hieracium sabaudum","ffd",1963-08-09,221,51.80676,1.206607,"nectar",18.9,TRUE,8
5783,"fitter",1964,"Hieracium sabaudum","ffd",1964-07-26,208,51.80676,1.206607,"nectar",20.8,TRUE,8
5784,"fitter",1965,"Hieracium sabaudum","ffd",1965-08-08,220,51.80676,1.206607,"nectar",19.7,TRUE,8
5785,"fitter",1967,"Hieracium sabaudum","ffd",1967-08-03,215,51.80676,1.206607,"nectar",20.7,TRUE,8
5786,"fitter",1968,"Hieracium sabaudum","ffd",1968-08-02,215,51.80676,1.206607,"nectar",19.7,TRUE,8
5787,"fitter",1969,"Hieracium sabaudum","ffd",1969-07-26,207,51.80676,1.206607,"nectar",20.9,TRUE,8
5788,"fitter",1970,"Hieracium sabaudum","ffd",1970-08-01,213,51.80676,1.206607,"nectar",21,TRUE,8
5789,"fitter",1971,"Hieracium sabaudum","ffd",1971-08-08,220,51.80676,1.206607,"nectar",20.3,TRUE,8
5790,"fitter",1972,"Hieracium sabaudum","ffd",1972-08-15,228,51.80676,1.206607,"nectar",20,TRUE,8
5791,"fitter",1973,"Hieracium sabaudum","ffd",1973-07-25,206,51.80676,1.206607,"nectar",22.2,TRUE,8
5792,"fitter",1974,"Hieracium sabaudum","ffd",1974-08-05,217,51.80676,1.206607,"nectar",20.3,TRUE,8
5793,"fitter",1976,"Hieracium sabaudum","ffd",1976-07-28,210,51.80676,1.206607,"nectar",22.9,TRUE,8
5794,"fitter",1978,"Hieracium sabaudum","ffd",1978-07-30,211,51.80676,1.206607,"nectar",19.5,TRUE,8
5795,"fitter",1979,"Hieracium sabaudum","ffd",1979-08-01,213,51.80676,1.206607,"nectar",19.5,TRUE,8
5796,"fitter",1980,"Hieracium sabaudum","ffd",1980-08-08,221,51.80676,1.206607,"nectar",20.7,TRUE,8
5797,"fitter",1981,"Hieracium sabaudum","ffd",1981-08-02,214,51.80676,1.206607,"nectar",21.4,TRUE,8
5798,"fitter",1982,"Hieracium sabaudum","ffd",1982-07-31,212,51.80676,1.206607,"nectar",20.9,TRUE,8
5799,"fitter",1983,"Hieracium sabaudum","ffd",1983-07-29,210,51.80676,1.206607,"nectar",22.3,TRUE,8
5800,"fitter",1984,"Hieracium sabaudum","ffd",1984-08-04,217,51.80676,1.206607,"nectar",22.8,TRUE,8
5801,"fitter",1985,"Hieracium sabaudum","ffd",1985-07-28,209,51.80676,1.206607,"nectar",19.6,TRUE,8
5802,"fitter",1986,"Hieracium sabaudum","ffd",1986-07-31,212,51.80676,1.206607,"nectar",18.9,TRUE,8
5803,"fitter",1987,"Hieracium sabaudum","ffd",1987-08-03,215,51.80676,1.206607,"nectar",20.5,TRUE,8
5804,"fitter",1988,"Hieracium sabaudum","ffd",1988-08-18,231,51.80676,1.206607,"nectar",20.9,TRUE,8
5805,"fitter",1989,"Hieracium sabaudum","ffd",1989-07-31,212,51.80676,1.206607,"nectar",22.6,TRUE,8
5806,"fitter",1992,"Hieracium sabaudum","ffd",1992-08-05,218,51.80676,1.206607,"nectar",21,TRUE,8
5807,"fitter",1993,"Hieracium sabaudum","ffd",1993-08-05,217,51.80676,1.206607,"nectar",19.9,TRUE,8
5808,"fitter",1995,"Hieracium sabaudum","ffd",1995-08-04,216,51.80676,1.206607,"nectar",24.6,TRUE,8
5809,"fitter",1996,"Hieracium sabaudum","ffd",1996-08-08,221,51.80676,1.206607,"nectar",21.7,TRUE,8
5810,"fitter",1997,"Hieracium sabaudum","ffd",1997-08-12,224,51.80676,1.206607,"nectar",24.5,TRUE,8
5811,"fitter",1998,"Hieracium sabaudum","ffd",1998-08-08,220,51.80676,1.206607,"nectar",21.5,TRUE,8
5812,"fitter",1999,"Hieracium sabaudum","ffd",1999-07-23,204,51.80676,1.206607,"nectar",21.4,TRUE,8
5813,"fitter",1958,"Hordeum murinum","ffd",1958-06-18,169,51.80676,1.206607,"nectar",17.7,TRUE,6
5814,"fitter",1963,"Hordeum murinum","ffd",1963-06-22,173,51.80676,1.206607,"nectar",18.4,TRUE,6
5815,"fitter",1967,"Hordeum murinum","ffd",1967-06-10,161,51.80676,1.206607,"nectar",18,TRUE,6
5816,"fitter",1969,"Hordeum murinum","ffd",1969-06-18,169,51.80676,1.206607,"nectar",18.4,TRUE,6
5817,"fitter",1971,"Hordeum murinum","ffd",1971-06-16,167,51.80676,1.206607,"nectar",16.2,TRUE,6
5818,"fitter",1972,"Hordeum murinum","ffd",1972-06-17,169,51.80676,1.206607,"nectar",16.1,TRUE,6
5819,"fitter",1973,"Hordeum murinum","ffd",1973-06-04,155,51.80676,1.206607,"nectar",19.6,TRUE,6
5820,"fitter",1975,"Hordeum murinum","ffd",1975-06-11,162,51.80676,1.206607,"nectar",19.2,TRUE,6
5821,"fitter",1976,"Hordeum murinum","ffd",1976-06-12,164,51.80676,1.206607,"nectar",22.7,TRUE,6
5822,"fitter",1977,"Hordeum murinum","ffd",1977-06-04,155,51.80676,1.206607,"nectar",16.2,TRUE,6
5823,"fitter",1978,"Hordeum murinum","ffd",1978-06-03,154,51.80676,1.206607,"nectar",17.8,TRUE,6
5824,"fitter",1979,"Hordeum murinum","ffd",1979-06-09,160,51.80676,1.206607,"nectar",17.7,TRUE,6
5825,"fitter",1980,"Hordeum murinum","ffd",1980-05-21,142,51.80676,1.206607,"nectar",17.9,TRUE,6
5826,"fitter",1982,"Hordeum murinum","ffd",1982-06-05,156,51.80676,1.206607,"nectar",19.3,TRUE,6
5827,"fitter",1984,"Hordeum murinum","ffd",1984-06-14,166,51.80676,1.206607,"nectar",18.5,TRUE,6
5828,"fitter",1986,"Hordeum murinum","ffd",1986-06-04,155,51.80676,1.206607,"nectar",19.5,TRUE,6
5829,"fitter",1987,"Hordeum murinum","ffd",1987-06-04,155,51.80676,1.206607,"nectar",16.6,TRUE,6
5830,"fitter",1988,"Hordeum murinum","ffd",1988-05-27,148,51.80676,1.206607,"nectar",17.5,TRUE,6
5831,"fitter",1989,"Hordeum murinum","ffd",1989-05-31,151,51.80676,1.206607,"nectar",19.6,TRUE,6
5832,"fitter",1992,"Hordeum murinum","ffd",1992-05-21,142,51.80676,1.206607,"nectar",20.5,TRUE,6
5833,"fitter",1993,"Hordeum murinum","ffd",1993-05-29,149,51.80676,1.206607,"nectar",19.6,TRUE,6
5834,"fitter",1995,"Hordeum murinum","ffd",1995-05-08,128,51.80676,1.206607,"nectar",18,TRUE,6
5835,"fitter",1996,"Hordeum murinum","ffd",1996-06-14,166,51.80676,1.206607,"nectar",19.6,TRUE,6
5836,"fitter",2000,"Hordeum murinum","ffd",2000-05-13,134,51.80676,1.206607,"nectar",19,TRUE,6
5837,"fitter",1957,"Hordeum secalinum","ffd",1957-07-02,183,51.80676,1.206607,"nectar",NA,NA,7
5838,"fitter",1959,"Hordeum secalinum","ffd",1959-06-25,176,51.80676,1.206607,"nectar",23.5,TRUE,7
5839,"fitter",1960,"Hordeum secalinum","ffd",1960-07-01,183,51.80676,1.206607,"nectar",19,TRUE,7
5840,"fitter",1962,"Hordeum secalinum","ffd",1962-07-03,184,51.80676,1.206607,"nectar",18.5,TRUE,7
5841,"fitter",1963,"Hordeum secalinum","ffd",1963-07-11,192,51.80676,1.206607,"nectar",19.7,TRUE,7
5842,"fitter",1967,"Hordeum secalinum","ffd",1967-07-01,182,51.80676,1.206607,"nectar",22,TRUE,7
5843,"fitter",1970,"Hordeum secalinum","ffd",1970-06-20,171,51.80676,1.206607,"nectar",20,TRUE,7
5844,"fitter",1971,"Hordeum secalinum","ffd",1971-07-09,190,51.80676,1.206607,"nectar",22.1,TRUE,7
5845,"fitter",1972,"Hordeum secalinum","ffd",1972-07-23,205,51.80676,1.206607,"nectar",20.1,TRUE,7
5846,"fitter",1974,"Hordeum secalinum","ffd",1974-06-30,181,51.80676,1.206607,"nectar",19.3,TRUE,7
5847,"fitter",1975,"Hordeum secalinum","ffd",1975-07-06,187,51.80676,1.206607,"nectar",21.9,TRUE,7
5848,"fitter",1976,"Hordeum secalinum","ffd",1976-07-04,186,51.80676,1.206607,"nectar",24.3,TRUE,7
5849,"fitter",1978,"Hordeum secalinum","ffd",1978-07-09,190,51.80676,1.206607,"nectar",18.7,TRUE,7
5850,"fitter",1979,"Hordeum secalinum","ffd",1979-07-21,202,51.80676,1.206607,"nectar",20.6,TRUE,7
5851,"fitter",1980,"Hordeum secalinum","ffd",1980-07-13,195,51.80676,1.206607,"nectar",18.8,TRUE,7
5852,"fitter",1982,"Hordeum secalinum","ffd",1982-06-19,170,51.80676,1.206607,"nectar",21.6,TRUE,7
5853,"fitter",1986,"Hordeum secalinum","ffd",1986-07-06,187,51.80676,1.206607,"nectar",20.9,TRUE,7
5854,"fitter",1988,"Hordeum secalinum","ffd",1988-07-05,187,51.80676,1.206607,"nectar",19.1,TRUE,7
5855,"fitter",1989,"Hordeum secalinum","ffd",1989-06-18,169,51.80676,1.206607,"nectar",23.2,TRUE,7
5856,"fitter",1990,"Hordeum secalinum","ffd",1990-06-22,173,51.80676,1.206607,"nectar",22.4,TRUE,7
5857,"fitter",1991,"Hordeum secalinum","ffd",1991-07-17,198,51.80676,1.206607,"nectar",22.1,TRUE,7
5858,"fitter",1992,"Hordeum secalinum","ffd",1992-06-26,178,51.80676,1.206607,"nectar",21.3,TRUE,7
5859,"fitter",1997,"Hordeum secalinum","ffd",1997-06-30,181,51.80676,1.206607,"nectar",21.5,TRUE,7
5860,"fitter",1998,"Hordeum secalinum","ffd",1998-06-21,172,51.80676,1.206607,"nectar",19.9,TRUE,7
5861,"fitter",1999,"Hordeum secalinum","ffd",1999-06-28,179,51.80676,1.206607,"nectar",23,TRUE,7
5862,"fitter",1955,"Hordeum vulgare","ffd",1955-06-03,154,51.80676,1.206607,"nectar",NA,NA,5
5863,"fitter",1963,"Hordeum vulgare","ffd",1963-06-27,178,51.80676,1.206607,"nectar",14,TRUE,5
5864,"fitter",1965,"Hordeum vulgare","ffd",1965-06-11,162,51.80676,1.206607,"nectar",14.8,TRUE,5
5865,"fitter",1966,"Hordeum vulgare","ffd",1966-06-06,157,51.80676,1.206607,"nectar",15.4,TRUE,5
5866,"fitter",1969,"Hordeum vulgare","ffd",1969-06-01,152,51.80676,1.206607,"nectar",15.2,TRUE,5
5867,"fitter",1970,"Hordeum vulgare","ffd",1970-05-29,149,51.80676,1.206607,"nectar",16.7,TRUE,5
5868,"fitter",1971,"Hordeum vulgare","ffd",1971-05-30,150,51.80676,1.206607,"nectar",16.1,TRUE,5
5869,"fitter",1972,"Hordeum vulgare","ffd",1972-05-27,148,51.80676,1.206607,"nectar",14.2,TRUE,5
5870,"fitter",1973,"Hordeum vulgare","ffd",1973-06-01,152,51.80676,1.206607,"nectar",14.9,TRUE,5
5871,"fitter",1974,"Hordeum vulgare","ffd",1974-06-02,153,51.80676,1.206607,"nectar",15,TRUE,5
5872,"fitter",1975,"Hordeum vulgare","ffd",1975-06-15,166,51.80676,1.206607,"nectar",13,TRUE,5
5873,"fitter",1977,"Hordeum vulgare","ffd",1977-05-21,141,51.80676,1.206607,"nectar",14,TRUE,5
5874,"fitter",1978,"Hordeum vulgare","ffd",1978-05-27,147,51.80676,1.206607,"nectar",14.7,TRUE,5
5875,"fitter",1979,"Hordeum vulgare","ffd",1979-06-16,167,51.80676,1.206607,"nectar",14.2,TRUE,5
5876,"fitter",1980,"Hordeum vulgare","ffd",1980-05-23,144,51.80676,1.206607,"nectar",14.7,TRUE,5
5877,"fitter",1981,"Hordeum vulgare","ffd",1981-05-15,135,51.80676,1.206607,"nectar",15.1,TRUE,5
5878,"fitter",1982,"Hordeum vulgare","ffd",1982-05-16,136,51.80676,1.206607,"nectar",16.1,TRUE,5
5879,"fitter",1983,"Hordeum vulgare","ffd",1983-05-25,145,51.80676,1.206607,"nectar",13.3,TRUE,5
5880,"fitter",1984,"Hordeum vulgare","ffd",1984-05-15,136,51.80676,1.206607,"nectar",12.7,TRUE,5
5881,"fitter",1985,"Hordeum vulgare","ffd",1985-05-27,147,51.80676,1.206607,"nectar",14.7,TRUE,5
5882,"fitter",1986,"Hordeum vulgare","ffd",1986-06-01,152,51.80676,1.206607,"nectar",15.4,TRUE,5
5883,"fitter",1987,"Hordeum vulgare","ffd",1987-05-24,144,51.80676,1.206607,"nectar",13.6,TRUE,5
5884,"fitter",1988,"Hordeum vulgare","ffd",1988-06-05,157,51.80676,1.206607,"nectar",16,TRUE,5
5885,"fitter",1989,"Hordeum vulgare","ffd",1989-05-15,135,51.80676,1.206607,"nectar",18.3,TRUE,5
5886,"fitter",1990,"Hordeum vulgare","ffd",1990-05-09,129,51.80676,1.206607,"nectar",17.9,TRUE,5
5887,"fitter",1991,"Hordeum vulgare","ffd",1991-05-26,146,51.80676,1.206607,"nectar",13.6,TRUE,5
5888,"fitter",1993,"Hordeum vulgare","ffd",1993-05-24,144,51.80676,1.206607,"nectar",16.1,TRUE,5
5889,"fitter",1994,"Hordeum vulgare","ffd",1994-05-15,135,51.80676,1.206607,"nectar",14.2,TRUE,5
5890,"fitter",1995,"Hordeum vulgare","ffd",1995-06-07,158,51.80676,1.206607,"nectar",16.7,TRUE,5
5891,"fitter",1996,"Hordeum vulgare","ffd",1996-06-01,153,51.80676,1.206607,"nectar",13,TRUE,5
5892,"fitter",1997,"Hordeum vulgare","ffd",1997-05-27,147,51.80676,1.206607,"nectar",16.2,TRUE,5
5893,"fitter",1998,"Hordeum vulgare","ffd",1998-05-28,148,51.80676,1.206607,"nectar",17.5,TRUE,5
5894,"fitter",1999,"Hordeum vulgare","ffd",1999-05-18,138,51.80676,1.206607,"nectar",17.1,TRUE,5
5895,"fitter",1958,"Hyacinthoides NA","ffd",1958-04-28,118,51.80676,1.206607,"nectar",10.2,TRUE,4
5896,"fitter",1960,"Hyacinthoides NA","ffd",1960-05-02,123,51.80676,1.206607,"nectar",12.2,TRUE,4
5897,"fitter",1961,"Hyacinthoides NA","ffd",1961-04-16,106,51.80676,1.206607,"nectar",13.4,TRUE,4
5898,"fitter",1963,"Hyacinthoides NA","ffd",1963-05-20,140,51.80676,1.206607,"nectar",11.5,TRUE,4
5899,"fitter",1966,"Hyacinthoides NA","ffd",1966-05-20,140,51.80676,1.206607,"nectar",10.6,TRUE,4
5900,"fitter",1968,"Hyacinthoides NA","ffd",1968-05-04,125,51.80676,1.206607,"nectar",12.2,TRUE,4
5901,"fitter",1971,"Hyacinthoides NA","ffd",1971-04-25,115,51.80676,1.206607,"nectar",10.3,TRUE,4
5902,"fitter",1972,"Hyacinthoides NA","ffd",1972-04-25,116,51.80676,1.206607,"nectar",10.8,TRUE,4
5903,"fitter",1973,"Hyacinthoides NA","ffd",1973-04-26,116,51.80676,1.206607,"nectar",10.1,TRUE,4
5904,"fitter",1975,"Hyacinthoides NA","ffd",1975-04-18,108,51.80676,1.206607,"nectar",10.7,TRUE,4
5905,"fitter",1976,"Hyacinthoides NA","ffd",1976-05-08,129,51.80676,1.206607,"nectar",11.1,TRUE,4
5906,"fitter",1978,"Hyacinthoides NA","ffd",1978-05-11,131,51.80676,1.206607,"nectar",9.2,TRUE,4
5907,"fitter",1979,"Hyacinthoides NA","ffd",1979-04-18,108,51.80676,1.206607,"nectar",10.7,TRUE,4
5908,"fitter",1980,"Hyacinthoides NA","ffd",1980-05-13,134,51.80676,1.206607,"nectar",11.8,TRUE,4
5909,"fitter",1982,"Hyacinthoides NA","ffd",1982-04-22,112,51.80676,1.206607,"nectar",11.6,TRUE,4
5910,"fitter",1983,"Hyacinthoides NA","ffd",1983-05-05,125,51.80676,1.206607,"nectar",10.8,TRUE,4
