"V1","station","year","species","estimate","lower","upper","lat","lon","dataset","tmax","tmax_dynamic","med_month"
302,"RM4",1974,"Heterotheca villosa",201.771331300535,198.211058744769,202.680332340562,38.955942,-106.988305,"rmbl",20.7,20.7,7
306,"RM5",1974,"Mertensia fusiformis",147.722047548176,146.848334876142,148.802812805223,38.955942,-106.988305,"rmbl",18.7,14,6
308,"RM5",1974,"Taraxacum officinale",152.605752759198,144.238292140408,154.860926111818,38.955942,-106.988305,"rmbl",18.7,18.7,6
309,"RM5",1974,"Delphinium nuttallianum",161.486976782469,157.975102050688,162.859281532121,38.955942,-106.988305,"rmbl",18.7,18.7,6
310,"RM5",1974,"Boechera stricta",162.624935947937,137.579619082029,164.801084508924,38.955942,-106.988305,"rmbl",18.7,18.7,6
311,"RM5",1974,"Senecio integerrimus",168.116117640618,165.178292754036,168.977452269107,38.955942,-106.988305,"rmbl",18.7,18.7,6
312,"RM5",1974,"Eriogonum umbellatum",177.522030368289,176.543866787161,178.74467116341,38.955942,-106.988305,"rmbl",18.7,18.7,6
313,"RM5",1974,"Eremogone congesta",184.800596147495,180.132628955073,186.331667041336,38.955942,-106.988305,"rmbl",20.7,20.7,7
314,"RM5",1974,"Eriogonum subalpinum",185.485456283099,181.658406731313,186.81387350898,38.955942,-106.988305,"rmbl",20.7,20.7,7
315,"RM5",1974,"Potentilla hippiana",186.449265388166,183.536298033663,186.992756491477,38.955942,-106.988305,"rmbl",20.7,20.7,7
316,"RM5",1974,"Heterotheca villosa",195.909171672066,194.590752863878,196.914609194338,38.955942,-106.988305,"rmbl",20.7,20.7,7
317,"RM5",1974,"Erigeron speciosus",194.756530612162,175.168081131725,198.640926391593,38.955942,-106.988305,"rmbl",20.7,20.7,7
318,"RM5",1974,"Erigeron flagellaris",232.910833731048,232.371209092818,232.99869990507,38.955942,-106.988305,"rmbl",18.7,19.8,6
320,"RM6",1974,"Mertensia fusiformis",144.73302938651,143.799816082834,144.994827497763,38.955942,-106.988305,"rmbl",14,14,5
321,"RM6",1974,"Androsace septentrionalis",148.017756714644,146.660302396031,148.950969840466,38.955942,-106.988305,"rmbl",14,14,5
322,"RM6",1974,"Delphinium nuttallianum",152.971469110446,146.737095489625,154.858138672895,38.955942,-106.988305,"rmbl",18.7,18.7,6
324,"RM6",1974,"Taraxacum officinale",153.133565227043,127.174006445558,156.596701165927,38.955942,-106.988305,"rmbl",18.7,18.7,6
326,"RM6",1974,"Amelanchier alnifolia",166.358565960475,164.693775417999,166.972451756543,38.955942,-106.988305,"rmbl",18.7,18.7,6
327,"RM6",1974,"Eriogonum umbellatum",172.21770789188,170.806864486074,172.947499058403,38.955942,-106.988305,"rmbl",18.7,18.7,6
329,"RM6",1974,"Eremogone congesta",178.019692369855,177.093996880578,178.90304714819,38.955942,-106.988305,"rmbl",18.7,18.7,6
331,"RM6",1974,"Amerosedum lanceolatum",185.898978412713,184.695416668344,186.896435805136,38.955942,-106.988305,"rmbl",20.7,20.7,7
333,"RM6",1974,"Erigeron speciosus",190.242358271175,188.200580018503,190.955286273658,38.955942,-106.988305,"rmbl",20.7,20.7,7
334,"RM6",1974,"Heterotheca villosa",191.432443094924,190.385829197131,192.807566292281,38.955942,-106.988305,"rmbl",20.7,20.7,7
336,"RM7",1974,"Claytonia lanceolata",142.060213418256,135.699047741905,144.699064854535,38.955942,-106.988305,"rmbl",14,14,5
338,"RM7",1974,"Androsace septentrionalis",147.054750337896,146.250013524429,148.786187068049,38.955942,-106.988305,"rmbl",14,14,5
339,"RM7",1974,"Viola praemorsa",149.801312359451,147.271204570026,150.922711012252,38.955942,-106.988305,"rmbl",14,14,5
340,"RM7",1974,"Hydrophyllum capitatum",150.431848181134,147.948522920823,152.721760641026,38.955942,-106.988305,"rmbl",14,14,5
341,"RM7",1974,"Lomatium dissectum",149.778163269351,134.504822674753,152.784759482627,38.955942,-106.988305,"rmbl",14,14,5
342,"RM7",1974,"Delphinium nuttallianum",159.872856942341,156.100887502706,160.936281889699,38.955942,-106.988305,"rmbl",18.7,18.7,6
343,"RM7",1974,"Amelanchier alnifolia",164.484357981567,161.861430558118,164.720241672571,38.955942,-106.988305,"rmbl",18.7,18.7,6
344,"RM7",1974,"Boechera stricta",162.882887058402,152.044422798705,164.880712523847,38.955942,-106.988305,"rmbl",18.7,18.7,6
345,"RM7",1974,"Lathyrus leucanthus",166.204167333579,164.91234264378,166.881292469805,38.955942,-106.988305,"rmbl",18.7,18.7,6
346,"RM7",1974,"Erysimum capitatum",170.557114307225,168.940447410882,170.955084261851,38.955942,-106.988305,"rmbl",18.7,18.7,6
348,"RM7",1974,"Eriogonum umbellatum",174.941518333392,165.372333532163,176.833481813088,38.955942,-106.988305,"rmbl",18.7,18.7,6
349,"RM7",1974,"Castilleja linariifolia",178.520886208985,174.983813421959,180.386275498964,38.955942,-106.988305,"rmbl",20.7,18.7,7
350,"RM7",1974,"Potentilla hippiana",178.458612663169,131.724304570356,182.526587471309,38.955942,-106.988305,"rmbl",18.7,18.7,6
352,"RM7",1974,"Galium septentrionale",185.938115540465,183.10791955579,186.897879321074,38.955942,-106.988305,"rmbl",20.7,20.7,7
353,"RM7",1974,"Heterotheca villosa",191.631131403477,186.481132711225,192.138722450868,38.955942,-106.988305,"rmbl",20.7,20.7,7
354,"RM7",1974,"Erigeron speciosus",194.71298049179,188.637306216313,196.546639592472,38.955942,-106.988305,"rmbl",20.7,20.7,7
358,"RM8",1974,"Taraxacum officinale",166.918654214847,159.583964525624,168.586186602633,38.955942,-106.988305,"rmbl",18.7,18.7,6
359,"RM8",1974,"Dodecatheon pulchellum",172.787177158055,169.987652118111,174.324942503649,38.955942,-106.988305,"rmbl",18.7,18.7,6
361,"RM8",1974,"Maianthemum stellatum",179.31059405004,176.125614454305,180.862631289682,38.955942,-106.988305,"rmbl",18.7,18.7,6
362,"RM8",1974,"Pentaphylloides floribunda",180.984495088012,174.143491155651,181.919106984021,38.955942,-106.988305,"rmbl",20.7,18.7,7
364,"RM8",1974,"Dugaldia hoopesii",185.252681454549,180.740952045991,186.723225089017,38.955942,-106.988305,"rmbl",20.7,20.7,7
365,"RM8",1974,"Valeriana edulis",185.630246123723,182.050650634857,186.954700296659,38.955942,-106.988305,"rmbl",18.7,20.7,6
366,"RM8",1974,"Ligusticum porteri",186.627539945119,179.957452637272,188.805485593067,38.955942,-106.988305,"rmbl",20.7,20.7,7
367,"RM8",1974,"Anticlea elegans",190.016454026687,189.146052203424,190.854127850578,38.955942,-106.988305,"rmbl",20.7,20.7,7
368,"RM8",1974,"Erigeron coulteri",201.738874908425,198.506200797857,202.911410464602,38.955942,-106.988305,"rmbl",20.7,20.7,7
369,"RM8",1974,"Aconitum columbianum",206.335589861875,204.88387340717,206.937390226706,38.955942,-106.988305,"rmbl",20.7,20.7,7
372,"RM8",1974,"Solidago multiradiata",223.246237168366,220.971749555589,223.978803912774,38.955942,-106.988305,"rmbl",20.7,19.8,7
374,"RM9",1974,"Claytonia lanceolata",143.898557382652,141.201932333173,144.945121341342,38.955942,-106.988305,"rmbl",14,14,5
375,"RM9",1974,"Mertensia fusiformis",150.247908251423,149.461799061762,150.960339748865,38.955942,-106.988305,"rmbl",18.7,14,6
376,"RM9",1974,"Hydrophyllum capitatum",164.25384965375,162.670197186962,164.956345275778,38.955942,-106.988305,"rmbl",18.7,18.7,6
377,"RM9",1974,"Pseudocymopterus montanus",164.076589963919,161.808853194505,164.913243661424,38.955942,-106.988305,"rmbl",18.7,18.7,6
378,"RM9",1974,"Viola praemorsa",166.122589677987,158.468462416831,168.598159895338,38.955942,-106.988305,"rmbl",18.7,18.7,6
379,"RM9",1974,"Lathyrus leucanthus",178.274801941665,176.646952746895,178.965823956649,38.955942,-106.988305,"rmbl",18.7,18.7,6
380,"RM9",1974,"Thalictrum fendleri",176.288273384083,175.836407341897,178.65892834104,38.955942,-106.988305,"rmbl",18.7,18.7,6
381,"RM9",1974,"Ligusticum porteri",181.139603582691,175.606154939567,182.880835847804,38.955942,-106.988305,"rmbl",20.7,20.7,7
382,"RM9",1974,"Aquilegia coerulea",185.072070866376,180.22869088866,186.862639793721,38.955942,-106.988305,"rmbl",20.7,20.7,7
383,"RM9",1974,"Castilleja sulphurea",184.97792659511,183.106118071915,186.7472745679,38.955942,-106.988305,"rmbl",20.7,20.7,7
384,"RM9",1974,"Vicia americana",186.894735047119,186.298293583049,186.998426825804,38.955942,-106.988305,"rmbl",20.7,20.7,7
385,"RM9",1974,"Helianthella quinquenervis",193.094266054536,52.1813847741441,196.48525486431,38.955942,-106.988305,"rmbl",20.7,20.7,7
387,"VR1",1974,"Noccaea fendleri",145.787980086415,144.52946510329,145.94664871467,38.955942,-106.988305,"rmbl",14,14,5
389,"VR1",1974,"Valeriana occidentalis",147.240614641169,141.25269220851,148.866168878788,38.955942,-106.988305,"rmbl",18.7,14,6
391,"VR1",1974,"Draba aurea",161.770591014893,156.482577309441,161.944612835076,38.955942,-106.988305,"rmbl",18.7,18.7,6
392,"VR1",1974,"Tolmachevia integrifolia",166.076175972309,164.658779329535,166.892633967932,38.955942,-106.988305,"rmbl",18.7,18.7,6
393,"VR1",1974,"Mertensia ciliata",167.746746478503,166.250960913047,168.786339323341,38.955942,-106.988305,"rmbl",18.7,18.7,6
397,"VR1",1974,"Thalictrum fendleri",178.641881161084,168.706348452556,180.891173020141,38.955942,-106.988305,"rmbl",20.7,18.7,7
398,"VR1",1974,"Aconitum columbianum",180.934647406037,178.385896448329,182.417670929237,38.955942,-106.988305,"rmbl",20.7,18.7,7
400,"VR1",1974,"Ligusticum porteri",183.997590750225,180.985906811781,184.968286682622,38.955942,-106.988305,"rmbl",20.7,20.7,7
404,"VR1",1974,"Ligularia bigelovii",201.315082394642,194.691484579389,202.959019103457,38.955942,-106.988305,"rmbl",19.8,20.7,8
405,"VR1",1974,"Pyrrocoma crocea",205.567691271017,204.014128785013,205.992389728659,38.955942,-106.988305,"rmbl",20.7,20.7,7
410,"VR2",1974,"Boechera stricta",169.858036597358,167.779023703084,170.578361876825,38.955942,-106.988305,"rmbl",18.7,18.7,6
411,"VR2",1974,"Mertensia ciliata",169.978204458072,169.216776312297,170.86541945888,38.955942,-106.988305,"rmbl",18.7,18.7,6
414,"VR2",1974,"Delphinium barbeyi",188.994989667678,181.810173050536,192.03037644746,38.955942,-106.988305,"rmbl",20.7,20.7,7
416,"VR2",1974,"Cirsium sp",199.976899098197,196.617416649109,200.675318773019,38.955942,-106.988305,"rmbl",20.7,20.7,7
418,"VR2",1974,"Symphyotrichum foliaceum",230.12769773845,227.4068603912,230.965355458605,38.955942,-106.988305,"rmbl",19.8,19.8,8
419,"WM1",1974,"Mertensia fusiformis",149.324880165862,148.609772528385,149.921054907883,38.955942,-106.988305,"rmbl",18.7,14,6
420,"WM1",1974,"Ranunculus inamoenus",149.411145116391,136.60356845539,151.937626202372,38.955942,-106.988305,"rmbl",14,14,5
421,"WM1",1974,"Valeriana occidentalis",154.117914181471,144.541044764535,156.867858525958,38.955942,-106.988305,"rmbl",18.7,18.7,6
422,"WM1",1974,"Androsace septentrionalis",160.759121728029,158.945531073639,160.997801736198,38.955942,-106.988305,"rmbl",18.7,18.7,6
423,"WM1",1974,"Viola praemorsa",160.165752759871,158.333441446555,160.954212512297,38.955942,-106.988305,"rmbl",18.7,18.7,6
424,"WM1",1974,"Fragaria virginiana",161.958804638605,160.825860253864,162.870242745867,38.955942,-106.988305,"rmbl",18.7,18.7,6
425,"WM1",1974,"Pseudocymopterus montanus",161.477816645835,157.424932091914,162.682446341868,38.955942,-106.988305,"rmbl",18.7,18.7,6
426,"WM1",1974,"Taraxacum officinale",162.008414020017,158.390315547067,162.975184522166,38.955942,-106.988305,"rmbl",18.7,18.7,6
429,"WM1",1974,"Potentilla pulcherrima",177.264550039234,175.75924505203,178.831017520361,38.955942,-106.988305,"rmbl",18.7,18.7,6
430,"WM1",1974,"Adenolinum lewisii",180.949370010768,179.396198429926,182.632927794244,38.955942,-106.988305,"rmbl",20.7,18.7,7
431,"WM1",1974,"Vicia americana",182.462837444307,182.061260569077,182.967904278972,38.955942,-106.988305,"rmbl",20.7,20.7,7
432,"WM1",1974,"Valeriana edulis",182.523683983656,172.06035315193,184.931532959583,38.955942,-106.988305,"rmbl",20.7,20.7,7
435,"WM1",1974,"Descurainia incana",188.507524095009,102.093414324009,196.074992887405,38.955942,-106.988305,"rmbl",20.7,20.7,7
436,"WM1",1974,"Achillea millefolium",198.573962979974,193.251605737269,200.669495344908,38.955942,-106.988305,"rmbl",20.7,20.7,7
438,"WM1",1974,"Galium septentrionale",199.339939377246,196.310104644346,200.815247038481,38.955942,-106.988305,"rmbl",20.7,20.7,7
439,"WM1",1974,"Solidago multiradiata",200.235868584701,199.119395860779,200.953052989449,38.955942,-106.988305,"rmbl",20.7,20.7,7
441,"WM2",1974,"Ranunculus inamoenus",149.048049706775,140.99306806671,151.519763275523,38.955942,-106.988305,"rmbl",18.7,14,6
442,"WM2",1974,"Androsace septentrionalis",152.098333799472,151.767731907659,156.052811125913,38.955942,-106.988305,"rmbl",18.7,18.7,6
444,"WM2",1974,"Taraxacum officinale",161.855735116224,157.541498673624,162.971656930238,38.955942,-106.988305,"rmbl",18.7,18.7,6
445,"WM2",1974,"Draba aurea",166.255366577011,165.551117207119,166.94848551702,38.955942,-106.988305,"rmbl",18.7,18.7,6
448,"WM2",1974,"Potentilla pulcherrima",183.854118804363,182.852793981301,184.873730836036,38.955942,-106.988305,"rmbl",18.7,20.7,6
452,"WM2",1974,"Achillea millefolium",190.853458375541,183.655073523229,191.884251312603,38.955942,-106.988305,"rmbl",20.7,20.7,7
454,"WM2",1974,"Campanula rotundifolia",206.39427297036,192.076627758724,209.951694496776,38.955942,-106.988305,"rmbl",20.7,20.7,7
455,"WM2",1974,"Ligularia bigelovii",208.59297478735,203.341537531137,210.564273236043,38.955942,-106.988305,"rmbl",19.8,20.7,8
461,"WM3",1974,"Draba aurea",157.95912809503,157.014125783548,158.893729080252,38.955942,-106.988305,"rmbl",18.7,18.7,6
462,"WM3",1974,"Viola praemorsa",158.408673945976,157.075984074192,158.96845953243,38.955942,-106.988305,"rmbl",18.7,18.7,6
463,"WM3",1974,"Taraxacum officinale",160.085632743088,158.279843634527,160.911357790414,38.955942,-106.988305,"rmbl",18.7,18.7,6
465,"WM3",1974,"Lathyrus leucanthus",176.782969866259,175.945346221972,176.997145046471,38.955942,-106.988305,"rmbl",20.7,18.7,7
467,"WM3",1974,"Potentilla pulcherrima",177.502677481117,174.933334126479,178.776015379954,38.955942,-106.988305,"rmbl",18.7,18.7,6
468,"WM3",1974,"Delphinium barbeyi",189.582147807606,187.583924325682,190.669177341224,38.955942,-106.988305,"rmbl",20.7,20.7,7
469,"WM3",1974,"Achillea millefolium",189.715125066109,-50.61064176465,194.849117583018,38.955942,-106.988305,"rmbl",20.7,20.7,7
470,"WM3",1974,"Solidago multiradiata",199.768702279199,195.997152521349,200.961321455847,38.955942,-106.988305,"rmbl",20.7,20.7,7
471,"WM3",1974,"Erigeron speciosus",200.851201327398,191.14709323713,200.973676077533,38.955942,-106.988305,"rmbl",20.7,20.7,7
472,"WM4",1974,"Ranunculus inamoenus",145.502233449737,143.927086315602,145.948096805013,38.955942,-106.988305,"rmbl",18.7,14,6
475,"WM4",1974,"Taraxacum officinale",155.589474814725,150.109215755643,156.972050764613,38.955942,-106.988305,"rmbl",18.7,18.7,6
476,"WM4",1974,"Viola praemorsa",155.944831873139,152.592580782654,156.848689309897,38.955942,-106.988305,"rmbl",18.7,18.7,6
477,"WM4",1974,"Lathyrus leucanthus",170.375203724301,167.705323617697,172.25695315531,38.955942,-106.988305,"rmbl",18.7,18.7,6
478,"WM4",1974,"Lupinus bakeri",173.382296683914,169.530643056328,174.916730941033,38.955942,-106.988305,"rmbl",18.7,18.7,6
479,"WM4",1974,"Potentilla pulcherrima",176.217067566202,174.602928454072,176.915627101996,38.955942,-106.988305,"rmbl",18.7,18.7,6
480,"WM4",1974,"Collomia linearis",188.869772547095,188.351520291564,188.997175132658,38.955942,-106.988305,"rmbl",20.7,20.7,7
481,"WM4",1974,"Dugaldia hoopesii",187.000230867435,182.592120568057,188.649131187402,38.955942,-106.988305,"rmbl",20.7,20.7,7
482,"WM4",1974,"Vicia americana",189.944719467713,174.236365325771,192.914942151556,38.955942,-106.988305,"rmbl",20.7,20.7,7
483,"WM4",1974,"Achillea millefolium",201.370234721155,198.676738858489,202.821277229769,38.955942,-106.988305,"rmbl",20.7,20.7,7
484,"WM4",1974,"Erigeron speciosus",201.746703789072,197.500174836465,202.484890615107,38.955942,-106.988305,"rmbl",20.7,20.7,7
487,"WM5",1974,"Ranunculus inamoenus",151.878113656289,150.637875190517,151.999577357828,38.955942,-106.988305,"rmbl",18.7,18.7,6
488,"WM5",1974,"Androsace septentrionalis",155.806329979523,154.239088889709,156.784428244216,38.955942,-106.988305,"rmbl",18.7,18.7,6
489,"WM5",1974,"Viola praemorsa",156.106822385144,152.086771632025,156.48915044356,38.955942,-106.988305,"rmbl",18.7,18.7,6
490,"WM5",1974,"Taraxacum officinale",160.816052143261,145.873051892624,164.541383783291,38.955942,-106.988305,"rmbl",18.7,18.7,6
491,"WM5",1974,"Lathyrus leucanthus",171.038915599446,166.340143547603,172.1054495652,38.955942,-106.988305,"rmbl",18.7,18.7,6
493,"WM5",1974,"Potentilla pulcherrima",179.589862731924,176.915756442097,180.843455378838,38.955942,-106.988305,"rmbl",18.7,18.7,6
494,"WM5",1974,"Collomia linearis",177.128321433123,153.572057820883,182.188180166232,38.955942,-106.988305,"rmbl",20.7,18.7,7
495,"WM5",1974,"Ligusticum porteri",184.477901013324,183.013967591355,184.983145474084,38.955942,-106.988305,"rmbl",20.7,20.7,7
496,"WM5",1974,"Adenolinum lewisii",187.871746980901,184.366179948849,188.833006082214,38.955942,-106.988305,"rmbl",20.7,20.7,7
497,"WM5",1974,"Delphinium barbeyi",186.809989902549,185.800383530269,190.062023167001,38.955942,-106.988305,"rmbl",20.7,20.7,7
498,"WM5",1974,"Achillea millefolium",205.967165315054,201.333865953513,207.815420213124,38.955942,-106.988305,"rmbl",20.7,20.7,7
499,"WM5",1974,"Erigeron speciosus",206.909581123825,203.935847521915,207.963456496804,38.955942,-106.988305,"rmbl",20.7,20.7,7
501,"EM1",1975,"Erythronium grandiflorum",156.72612461359,151.636191336711,159.431217458804,38.955942,-106.988305,"rmbl",9,15.8,5
502,"EM1",1975,"Noccaea fendleri",163.578316524209,161.648996183763,164.54771711115,38.955942,-106.988305,"rmbl",9,15.8,5
503,"EM1",1975,"Valeriana occidentalis",165.530841799509,162.786042092485,166.757723598961,38.955942,-106.988305,"rmbl",15.8,15.8,6
505,"EM1",1975,"Draba aurea",176.476458110508,174.791820468945,176.919769505996,38.955942,-106.988305,"rmbl",15.8,15.8,6
506,"EM1",1975,"Tolmachevia integrifolia",182.492183761786,166.596234568543,185.655804658408,38.955942,-106.988305,"rmbl",15.8,21,6
508,"EM1",1975,"Geranium richardsonii",187.759033074183,169.29293133846,192.542227895032,38.955942,-106.988305,"rmbl",21,21,7
509,"EM1",1975,"Hydrophyllum fendleri",192.150719103842,191.273105689563,193.822928069823,38.955942,-106.988305,"rmbl",15.8,21,6
510,"EM1",1975,"Mertensia ciliata",197.384721889929,195.37414085153,197.962065251786,38.955942,-106.988305,"rmbl",21,21,7
512,"EM1",1975,"Helianthella quinquenervis",197.037309073291,126.610995075388,203.176184549288,38.955942,-106.988305,"rmbl",21,21,7
513,"EM1",1975,"Ligusticum porteri",200.126790600657,189.451030406077,203.720735628567,38.955942,-106.988305,"rmbl",21,21,7
514,"EM1",1975,"Aconitum columbianum",209.58462506013,208.044826472502,210.903320288245,38.955942,-106.988305,"rmbl",21,21,7
515,"EM1",1975,"Ligularia bigelovii",216.822713466527,215.214112573244,217.880125058841,38.955942,-106.988305,"rmbl",21,20.1,7
516,"EM1",1975,"Pyrrocoma crocea",216.950192776445,215.532623571051,217.937572117698,38.955942,-106.988305,"rmbl",21,20.1,7
521,"EM2",1975,"Erythronium grandiflorum",157.942592197451,156.44425552906,159.865991686281,38.955942,-106.988305,"rmbl",9,15.8,5
522,"EM2",1975,"Noccaea fendleri",162.44173878276,159.578831736106,162.530935930003,38.955942,-106.988305,"rmbl",9,15.8,5
523,"EM2",1975,"Valeriana occidentalis",172.353329073127,170.544024725823,172.981620028675,38.955942,-106.988305,"rmbl",15.8,15.8,6
